seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
8,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.15710660206341845,0.15710660206341845,0.9045325908282456,0.9045325908282456
8,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Perimeter,0.08743830582572715,0.08743830582572715,969.983,969.983
8,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ConvexArea,0.06956398935446767,0.06956398935446767,68288.0,68288.0
8,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.05892946638861209,0.05892946638861209,0.005314961869829,0.005314961869829
8,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.05619372207002451,0.05619372207002451,359.95047767229994,359.95047767229994
8,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.10262798294732933,0.10262798294732933,993.761,993.761
8,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.10161326667341375,0.10161326667341375,0.9911111111111112,0.9911111111111112
8,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.088502091170412,0.088502091170412,386.98786978852297,386.98786978852297
8,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ShapeFactor4,-0.08798397362270824,0.08798397362270824,0.997570025272178,0.997570025272178
8,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,ConvexArea,0.08230265562922004,0.08230265562922004,68625.0,68625.0
8,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.09979536307800395,0.09979536307800395,1011.261,1011.261
8,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.08696256708516731,0.08696256708516731,0.9880679024330704,0.9880679024330704
8,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.08468835702838806,0.08468835702838806,69648.0,69648.0
8,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.08213096149506947,0.08213096149506947,380.5696407327228,380.5696407327228
8,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.07780461923690114,0.07780461923690114,0.0055946377856745,0.0055946377856745
8,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,ShapeFactor4,-0.11763745904326571,0.11763745904326571,0.9966797594380294,0.9966797594380294
8,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,Perimeter,0.07842644569166822,0.07842644569166822,1003.29,1003.29
8,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,roundness,0.07246294575596783,0.07246294575596783,0.8643484671476966,0.8643484671476966
8,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.06633837716728705,0.06633837716728705,379.8828948294386,379.8828948294386
8,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,ConvexArea,0.0634876564260329,0.0634876564260329,69916.0,69916.0
8,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.1679340024942531,0.1679340024942531,0.8876587307353914,0.8876587307353914
8,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,Perimeter,0.07597213634634958,0.07597213634634958,1005.7759999999998,1005.7759999999998
8,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.0745333306478056,0.0745333306478056,72262.0,72262.0
8,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.06375301295341905,0.06375301295341905,374.7846255158424,374.7846255158424
8,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.05558126464142754,0.05558126464142754,0.0052449706884774,0.0052449706884774
8,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,roundness,0.11393820699796123,0.11393820699796123,0.8680784148896584,0.8680784148896584
8,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.07745084704995708,0.07745084704995708,0.9924857985408702,0.9924857985408702
8,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,ConvexArea,0.06200611730217509,0.06200611730217509,74018.0,74018.0
8,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,Perimeter,0.06193581624818212,0.06193581624818212,1028.668,1028.668
8,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.05511685201889507,0.05511685201889507,376.5884966121909,376.5884966121909
8,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.2006856259147047,0.2006856259147047,0.997350170071718,0.997350170071718
8,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,Perimeter,0.08309806395065193,0.08309806395065193,1170.4599999999998,1170.4599999999998
8,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,ShapeFactor1,0.05813140660573809,0.05813140660573809,0.0047444664147212,0.0047444664147212
8,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,roundness,-0.05286141822683327,0.05286141822683327,0.8564357096222179,0.8564357096222179
8,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,ConvexArea,0.05040664983946498,0.05040664983946498,94486.0,94486.0
8,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ShapeFactor1,0.16649988967492022,0.16649988967492022,0.0033363633050525,0.0033363633050525
8,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,EquivDiameter,0.16189247968840872,0.16189247968840872,490.4076581028639,490.4076581028639
