seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
8,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.13832590718451732,0.13832590718451732,0.9045325908282456,0.5183217787978041
8,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor4,-0.10900254366075823,0.10900254366075823,0.9960275630551412,0.2202104635252211
8,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.10439525438072064,0.10439525438072064,0.9917408622305528,0.9836686908010036
8,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.06901531677316923,0.06901531677316923,0.005314961869829,-1.1050931589179638
8,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.06308505764152905,0.06308505764152905,240.5130294492974,0.8477767819176024
8,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.09949697853750075,0.09949697853750075,993.761,0.6486799195976463
8,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.09455762214646768,0.09455762214646768,0.9911111111111112,0.8486606381606353
8,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor2,0.07491877065974005,0.07491877065974005,0.0011735798544305,-0.9168432112039804
8,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,Eccentricity,0.06989261452407851,0.06989261452407851,0.8148552227551156,0.7032443731176219
8,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,EquivDiameter,0.06723295415787782,0.06723295415787782,294.27773893919004,0.69702382437514
8,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,ShapeFactor4,0.14462900498247724,0.14462900498247724,0.9880679024330704,-1.603589852677381
8,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MinorAxisLength,0.08748555745898873,0.08748555745898873,230.3304483927484,0.6217295381744266
8,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.06341847840943962,0.06341847840943962,69648.0,0.5339256752204863
8,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,Perimeter,0.05500281451806137,0.05500281451806137,1011.261,0.7302748865907589
8,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,EquivDiameter,0.052787305508153276,0.052787305508153276,294.29720826243783,0.6973523027999835
8,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,Perimeter,0.05524866174604493,0.05524866174604493,1003.29,0.6931095447677816
8,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,Solidity,0.04962159559810821,0.04962159559810821,0.9902740431374792,0.6692073373902208
8,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,EquivDiameter,0.04702939204900252,0.04702939204900252,296.9074150628167,0.7413906397977282
8,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.04589376554658729,0.04589376554658729,232.8288056666925,0.6771915838507098
8,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.04235919319154233,0.04235919319154233,379.8828948294386,0.7010978884297809
8,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.1265027759539812,0.1265027759539812,0.8876587307353914,0.2331171366481719
8,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,EquivDiameter,0.08953829125943732,0.08953829125943732,301.6299138159141,0.8210666990012154
8,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.08411638432207741,0.08411638432207741,244.4125876142546,0.9343446540621446
8,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.06583852346775348,0.06583852346775348,0.0052449706884774,-1.1670960443657297
8,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ConvexArea,0.0576274890851861,0.0576274890851861,72262.0,0.6216388617318511
8,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,MinorAxisLength,0.08314299881237554,0.08314299881237554,249.01087878501625,1.0364239833900204
8,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,EquivDiameter,0.0670431957072989,0.0670431957072989,305.07374682444606,0.8791696349722938
8,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,ShapeFactor2,0.029993468811136393,0.029993468811136393,0.0013686689155652,-0.5895470803071935
8,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,ConvexArea,0.02614473987201588,0.02614473987201588,74018.0,0.6805617215306103
8,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.025732923677229756,0.025732923677229756,376.5884966121909,0.6626647833412505
8,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.23327718862702548,0.23327718862702548,0.997350170071718,0.523259953896213
8,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,ShapeFactor1,0.18450937411555657,0.18450937411555657,0.0047444664147212,-1.610476318173805
8,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,Area,0.06207674408119484,0.06207674408119484,93368.0,1.3745921725060293
8,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,EquivDiameter,-0.061908113859978034,0.061908113859978034,344.7895442336276,1.5492382556600577
8,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,AspectRation,0.048827916273996214,0.048827916273996214,1.6463052261775553,0.2669531750110056
8,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,Area,0.43193704988169246,0.43193704988169246,188888.0,4.6286066232534
8,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,EquivDiameter,0.2198667883645724,0.2198667883645724,490.4076581028639,4.006047260455602
8,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,ConvexArea,0.17341530916908343,0.17341530916908343,191255.0,4.614467936921917
8,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,ShapeFactor1,-0.10458797336823744,0.10458797336823744,0.0033363633050525,-2.8578685484727733
8,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,Perimeter,0.07176637159204607,0.07176637159204607,1655.013,3.731813354690771
