seed,model_name,sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
6,mlp,1223,5,5,6.4097686343878085e-06,4.014761725015363e-06,3.2722210134344547e-06,0.00038640502332020724,1.3162325754922703e-05,0.9994158078174286,0.00017092808212330958
6,mlp,11769,3,3,9.718499711510867e-09,4.8940200678989086e-08,2.3560403020066063e-09,0.9985313072102519,0.0003359762034386028,3.2673835664624823e-05,0.0010999817359042734
6,mlp,12059,3,3,3.1403386826790785e-07,2.7108283564864394e-07,8.776884684204167e-08,0.9836297209893688,0.00036023144039352235,0.0005453160058376253,0.015464058678849101
6,mlp,7126,4,4,4.1626439267356245e-06,2.911582301347323e-07,0.00017995816183633866,1.4428157292584771e-06,0.9996952512072582,4.509910594124424e-06,0.00011438410242545196
6,mlp,638,5,5,1.6988096791820755e-06,1.8293004098508602e-06,5.151916671331913e-06,0.004473689321199984,2.9025407617874713e-05,0.9951335718151805,0.0003550334292411544
6,mlp,13211,3,3,2.27176759367274e-05,6.883695539064879e-06,1.728634296854162e-05,0.8023206150162945,0.0020199112397768283,0.00852504269916903,0.1870875433303155
6,mlp,12549,3,3,9.128652060172731e-07,5.716144030985125e-07,6.083288141347056e-07,0.959318077215237,0.0006995997059710999,0.0013407375408547473,0.03863949272951389
6,mlp,10682,3,3,1.386385361017086e-10,1.5530735558625212e-09,1.0230180740821962e-10,0.999822123649973,2.380676006096487e-05,8.170882731051176e-05,7.235896864134159e-05
6,mlp,2639,0,0,0.9997685417512777,2.210966036051649e-05,6.470354957767474e-05,4.870529712390433e-08,2.0107753460827657e-05,0.00012355472828172833,9.338517446401698e-07
6,mlp,11764,3,3,1.428854545245544e-08,6.372862533563064e-08,2.4422667637712266e-09,0.9983452662021859,0.00046258985171658865,4.0612141874492166e-05,0.001151451344785615
6,mlp,10311,3,3,2.5960666913806365e-11,6.310117028479547e-10,4.291100532645322e-12,0.9999427827758561,3.2952733450724104e-05,1.8988440526125813e-06,2.236498537709609e-05
6,mlp,1606,5,5,1.4396133509379048e-05,5.166737682149651e-06,9.814373452499652e-06,5.826237711878296e-05,6.2273027673973415e-06,0.9998658030762664,4.032999920349024e-05
6,mlp,10888,3,3,1.2592234979683189e-09,9.174084446558341e-09,2.0584950681866177e-10,0.9996415267958263,7.126045165290612e-05,1.746798979433418e-05,0.00026973412356885734
6,mlp,13206,3,3,4.487250953679696e-05,8.727872680965106e-06,9.2142985239552e-06,0.7140436639849916,0.002375343580502938,0.0036456951216416182,0.27987248263212217
6,mlp,1755,5,5,7.296050081695444e-05,3.641522455576545e-05,0.0005910878406851165,0.0017212071443330446,8.43825136144592e-05,0.9941451861880638,0.0033487605879308053
6,mlp,8677,6,6,0.0031223840890771512,6.195951496038501e-06,0.00013377767176055483,0.006106077216974056,0.0005208520749120069,0.001807737755693097,0.988302975240087
6,mlp,6761,4,4,3.3005772378503738e-06,1.0312706030806779e-07,1.2784194420239939e-05,3.9308868693169365e-06,0.9985901781603569,4.6401996080657115e-06,0.0013850628544472526
6,mlp,10611,3,3,5.220023264076095e-07,4.936691138150231e-09,1.3498542311253008e-10,0.9994434441480203,4.319783132306307e-05,0.0004006250919451423,0.00011220585470835863
