Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
0.5605094324567211,1.0024617087711547,0.9252913245603818,0.5035251058186884,0.7866713169313725,0.8236955331431383,0.5822451046682159,0.7498846911821601,-0.871715464215057,-2.1221685838235986,-1.8734321155442542,-0.8981358888714203,-0.724272322760633,-1.0522943336487145,-0.9031324525094839,-2.3056220094060977
1.0172024572339327,1.4358149097563468,0.8403236835872869,1.520931898320786,-0.5471657571148697,-0.3003876897115091,1.021247254296443,1.212690152774244,1.5624248133422072,-0.5415236588033501,-1.746374469419003,0.4663736792965516,-1.625335333806005,-0.5742388687141203,0.43516215852112516,-0.1563267441166295
0.40962972137673687,0.7873680506382253,1.1598124038667428,-0.07461417605179232,2.1456669017090446,1.4142708768121595,0.4030605537995518,0.5873004365880157,0.688436815899014,0.4522489027875042,-1.5826504741907428,-1.853621897416926,-0.1039319185109518,-1.4044767056514282,-1.755383462259894,-0.4951351556251403
-0.3986617450479161,-0.4462825743240419,-0.3773795249106178,-0.41904224732951006,-0.05703052751189802,0.2135436513656528,-0.4037396973401786,-0.39831949534772276,0.8634575369882307,0.7545992547550687,0.46565738889134306,-0.04024022771380414,0.34974481415693487,0.03292019888529529,-0.07836032767574981,0.5830616348491191
1.2969209733047729,1.4640887314618465,1.627602145853471,1.1460803355320648,0.9289703832467056,0.9033568415419352,1.2772060097320554,1.4777733534669872,0.8043560047340862,1.0938520793852662,-0.6042068355165228,-0.9590230181858478,-1.3465603895381815,-1.3085622169083904,-0.9595266990500361,-0.17160750359433974
-0.43255772890986793,-0.5158061487717172,-0.4364664147669032,-0.4472923174871833,-0.1257807203440311,0.15034632862693373,-0.4382679562997021,-0.44519964642072346,1.2395914168893274,0.8832125963460697,0.7006899356894813,0.032519077173054196,0.3905592456368028,0.11866396274630435,-0.005817517584113607,0.6655088710657019
0.4502367693802007,0.7079738164691555,0.9134452279005132,0.24838105255777906,1.1566890481761793,1.0203801843591922,0.4499035562363786,0.631588237789131,0.2865516005495484,-0.15123796740617634,-0.8827194324307007,-1.153791372328198,-0.48913450633366573,-1.1243128030044118,-1.138016433702823,-0.660488829528421
-0.46376247385212704,-0.6499109739520548,-0.7929371880384434,-0.06284739844111271,-1.2992650911275438,-1.5234785140208549,-0.4703466886275004,-0.48887175443955383,0.8045169823025866,1.0540773840171214,1.58965380627944,1.449471423661326,-0.15216655816385474,1.2541717249117992,1.4877430326256573,0.8336019498678153
-0.92958527116703,-1.1755783893084826,-1.1547197004836476,-1.1824340259644486,-0.4059041114883142,-0.1358318818638493,-0.9268981865898682,-1.2141771296217174,0.9677946712831551,-0.390074406510699,0.28441324621372854,0.31424490688373835,1.7887785222839814,1.123976745710131,0.2788939640201316,0.06615557654732794
0.31036047818706103,0.386545597350801,0.4013388549740101,0.49572120901651723,-0.017371070260684237,0.24887293748818914,0.30578414687665717,0.4772930679617898,-0.2882001910764917,0.2948977596893667,0.24250277215164587,-0.1028592804130489,-0.7631645062766843,-0.5399187691803454,-0.14046846388105208,-0.21166656762410768
-0.8766121506591558,-1.1312933037941637,-1.0770927082158679,-1.0900455065989427,-0.3928856363667814,-0.12140605411309101,-0.8772029956092519,-1.1232541236910056,-0.2329305931075953,0.3536074838459052,0.7025677710679453,0.3095755304922799,1.5715570855035341,1.0039539647482347,0.2741255679156653,0.39758599074462836
0.0004932729525752485,0.4057833592830067,0.5689364423865836,-0.3119388562794724,1.536417225597961,1.1910212450435296,0.05677130942415594,0.11618669281906441,0.19247986077906526,-6.512906637684359,-2.0675249037974424,-1.5513983545579304,0.34303127202067474,-1.1085082730718903,-1.4933731405059123,-5.031660151726924
-0.299324369227362,-0.24687380013196009,-0.2085799746556398,-0.3367916870129465,0.13177391126086663,0.37485345580312945,-0.30233600581862374,-0.26409034984756585,-1.3085345609117884,0.38162703296961764,-0.1529022545968843,-0.23368618933348614,0.23321693502316673,-0.1891480259202107,-0.2692589006932648,0.3756978148545568
-0.20908269962906023,-0.20753570090219484,-0.23436984736658956,-0.048767572662541524,-0.3398207621914007,-0.06381391918470965,-0.2128108407029691,-0.14593904800516813,-0.8891919905602631,0.429248704318328,0.4015147345679428,0.24085339852233295,-0.15022896290017504,0.036064280420926846,0.2041392208566138,0.030337416216356498
0.6031263930710947,0.8155719338005869,0.9422886220395301,0.5306234997106607,0.7739036647864536,0.8162811365627369,0.5933854175686647,0.7948621094526218,-1.3015882165846153,0.659085038318803,-0.5990040854307322,-0.833950018028874,-0.796044488862819,-1.0395715776266217,-0.8433754911917727,-0.3123717522914035
0.2913514741720167,0.6825954504495263,0.6183744973873208,0.1958721241617375,0.7533178353057315,0.8042303735379422,0.29987843883304577,0.455935587392978,-0.1129903944337225,-1.0187018872858051,-1.7198661821027628,-0.8028896703535088,-0.4497236956701188,-0.8919493378500779,-0.814345072148727,0.19710585349163293
-0.6642768065269493,-0.8290562209125899,-0.8186189371366703,-0.6904006422302449,-0.5017259663267439,-0.2457957871885736,-0.666107488209483,-0.7825295811804346,-0.07161041229267205,0.4323580331370145,0.770710801691121,0.44255557034676113,0.7838123921804765,0.7297641863483836,0.4105789405604623,0.7882675838308147
0.6021044036079203,0.7077500131311172,0.6858335004361994,0.7959384239050561,0.03511231165405292,0.29441356265094715,0.5941571862334548,0.7937881914840349,0.7800287697966336,0.500719358348797,0.05341867698105472,-0.12888664157464289,-1.0693890282042922,-0.699859660380869,-0.16619512084314822,0.7232646133350671
-0.9072377682389493,-1.250216802544239,-1.35059041430382,-0.8272481279527929,-1.4064020213947157,-1.768386493257947,-0.9087448453876309,-1.1754938792562786,0.6172797592581115,0.5987140384284655,1.5225038173287977,1.5947143925141067,1.0360913343382951,2.327218926247525,1.6495265381533897,0.5914769233373497
-0.28511871568923747,-0.09797464179338604,0.3559051835594929,-0.8749543002906714,2.3221919063408776,1.469610364590535,-0.2881421734183532,-0.24526106933862024,1.1386604971139287,0.3753663599502039,-1.1239391429660905,-1.9484829462411635,1.13678365632234,-1.14306898754305,-1.8361802017884892,0.25143771484589583
-0.5175191196151018,-0.701301815449088,-0.9006324968939884,-0.07676828458446447,-1.4723570174109868,-1.9322225873249188,-0.5223236304431484,-0.5653138711258915,0.30114413845290694,0.8222005119074873,1.429938635520932,1.6963241870836558,-0.13218813698658244,1.5595598185251534,1.7636682566703568,0.747940966710956
-0.09046378926994861,0.20313876182845478,0.4805811923610528,-0.5255447681710198,1.793532474834584,1.2919364575389605,-0.09113983294083873,0.004398519783758588,-0.05254315002531184,-0.010590242144033979,-1.5114064927019257,-1.6093644720583113,0.5362041763887067,-1.089511719862184,-1.5441685438677957,-0.1711481190663796
0.11648907702287252,0.44168048219043354,0.5991683626186269,-0.18191556356927005,1.3499775363892716,1.110744971753724,0.11656660336572139,0.25474103402399756,0.22162265974043294,-0.14237601842127595,-1.4702962601732832,-1.2714733245222911,0.012270440579088373,-1.0337400316214973,-1.2444546885946828,0.5184887392745196
-0.4888012156999004,-0.6230685610960911,-0.8336061502922527,-0.07908117392202497,-1.351856512522759,-1.6406209559406957,-0.49269442474707537,-0.5242827202447414,-0.18798225776922417,0.6463038226220825,1.029133334244454,1.5151195050345136,-0.1244218404786493,1.3504578272365386,1.5606671637883023,0.5554101645811869
-0.3958342408664669,-0.5265114084412137,-0.7099231906984385,0.033996498105159485,-1.2670720712449501,-1.454500461779034,-0.4004512917249859,-0.3944345285121199,0.47344791857293517,0.6823592129508271,1.2128168377483561,1.4034759555578364,-0.2725819911438566,1.1148526971601465,1.4368463181336921,0.8032659687942876
-0.63187974054432,-0.8756399532113434,-1.0456228693899616,-0.2515235233462473,-1.532693550054044,-2.092010204687103,-0.6371829408595225,-0.7334303992776646,0.8170238529663876,1.0390753959570296,1.6941434369920836,1.7867303223674127,0.10170898268366806,1.8573302269197387,1.8658892168962342,0.7581372864554282
0.37328096280316647,0.611915558755321,0.6838115127291189,0.334160653787399,0.6522030381985863,0.7432607209052924,0.37772640849883243,0.5473114205416744,0.875464225294121,-0.6036431919800375,-0.7898911638259333,-0.7511533965612699,-0.5736911414971407,-0.904836789719147,-0.7658259702148756,-1.0981551026146597
