seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
10,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.14244270121577496,0.14244270121577496,0.9045325908282456,0.9045325908282456
10,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Perimeter,0.10805395715702859,0.10805395715702859,969.983,969.983
10,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.06223889134163479,0.06223889134163479,0.9917408622305528,0.9917408622305528
10,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ConvexArea,0.06124329769545331,0.06124329769545331,68288.0,68288.0
10,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,EquivDiameter,0.05331053338490892,0.05331053338490892,293.6475351976314,293.6475351976314
10,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.12120984523928799,0.12120984523928799,993.761,993.761
10,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor4,-0.08712129236008978,0.08712129236008978,0.997570025272178,0.997570025272178
10,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.08500001532640362,0.08500001532640362,0.9911111111111112,0.9911111111111112
10,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,roundness,0.0738804431430963,0.0738804431430963,0.8654673100101826,0.8654673100101826
10,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,ConvexArea,0.06880138424826406,0.06880138424826406,68625.0,68625.0
10,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.12195739393790113,0.12195739393790113,1011.261,1011.261
10,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.08402991560505366,0.08402991560505366,0.9880679024330704,0.9880679024330704
10,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.07771273214482026,0.07771273214482026,69648.0,69648.0
