seed,model_name,sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
1,mlp,1223,5,5,7.233280716259645e-06,4.3833685994144454e-07,6.7337153961977356e-06,5.559663982085863e-05,2.7369791595120315e-06,0.9997038773906473,0.00022338365739986373
1,mlp,11769,3,3,1.1740326596751672e-07,1.6829061589468927e-08,9.867169322773374e-08,0.99699119863506,0.0003020044070421653,3.969502109427538e-05,0.0026668690327827614
1,mlp,12059,3,3,3.911284337251026e-06,2.206232124891758e-07,2.9705558360553907e-06,0.9596510230164097,0.00027723571891522257,0.0004917208377676494,0.03957291796352166
1,mlp,7126,4,4,2.5389957028774194e-06,4.2372321951041055e-09,0.0007025831496462745,6.524358504463514e-07,0.9992499391172431,6.750851564581483e-06,3.753121276051903e-05
1,mlp,638,5,5,3.4332259046843975e-06,1.0775716157904384e-06,7.552545729451069e-06,0.005003723311593001,3.448722202312883e-05,0.9940597098799075,0.0008900162432264126
1,mlp,13211,3,3,9.584039269773261e-05,6.591392141484952e-06,8.704869611906227e-05,0.6539258512735939,0.0014181784645528653,0.0072120761283699306,0.3372544136525249
1,mlp,12549,3,3,1.2299102517453264e-05,1.0693209604634453e-06,1.142803551817262e-05,0.889101816175843,0.00073725777042656,0.002055549880863523,0.10808057971387078
1,mlp,10682,3,3,7.09262649850061e-10,3.6000886697472367e-10,2.2553818096490282e-09,0.9998258251405439,1.5899686843375565e-05,5.778487127140511e-05,0.00010048697668813292
1,mlp,2639,0,0,0.9999439333768043,3.1634737416809855e-06,2.2783349720390585e-05,1.1687530552304181e-08,1.5983918165609355e-06,2.747873234834501e-05,1.0309880381899543e-06
1,mlp,11764,3,3,4.490429205050639e-08,1.0569735705311194e-08,3.511078265828757e-08,0.9959590519306227,0.0008221734655788473,4.476939684369425e-05,0.003173914622144334
1,mlp,10311,3,3,1.8736821344076556e-10,4.439789445761043e-11,1.139687257466747e-10,0.9999272374226804,3.401410434458386e-05,9.99450847735282e-07,3.774867639238491e-05
1,mlp,1606,5,5,7.048226523969463e-06,6.273783873811311e-07,7.156690749994536e-06,7.055100414577438e-06,2.1812757732072506e-06,0.999938105616969,3.7825711181797465e-05
1,mlp,10888,3,3,7.95649960126159e-09,1.3854428725724255e-09,6.8569090308269946e-09,0.9991658517396582,8.972200880747715e-05,1.2596807290616813e-05,0.000731813245392268
1,mlp,13206,3,3,7.864482613644746e-05,3.987618013086183e-06,5.117987647316463e-05,0.5504168517783126,0.0014613832522410901,0.0024497048189291914,0.4455382478298943
1,mlp,1755,5,5,9.286152864085642e-05,3.138031210592895e-05,0.0005892427228714436,0.001162567345112047,0.00017825732936772818,0.988921009549534,0.00902468121236796
1,mlp,8677,6,6,0.006010217001614515,1.8526874717629297e-05,0.0006009810228992824,0.008679670810907144,0.000984146973055937,0.003926388752406886,0.9797800685643987
1,mlp,6761,4,4,4.847725615958595e-06,1.007626814700875e-08,1.0552885323464975e-05,1.7415662832873773e-06,0.9987991265586875,3.126285848917858e-05,0.0011524583293323646
1,mlp,10611,3,3,3.600456028531219e-07,1.7649124137425488e-10,7.186762271142208e-09,0.999538855223078,2.7782489729817977e-05,7.733553774555348e-05,0.00035565934059029526
1,mlp,13061,3,3,2.519689570855001e-06,6.12456388979563e-07,3.7335083903510093e-06,0.9500773152636584,0.001196258697450141,0.002280564009233335,0.04643899637530797
