seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
6,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.15171852501463906,0.15171852501463906,0.9045325908282456,0.9045325908282456
6,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Perimeter,0.09078377355839795,0.09078377355839795,969.983,969.983
6,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.06442210950708621,0.06442210950708621,0.9917408622305528,0.9917408622305528
6,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ConvexArea,0.06098410786029253,0.06098410786029253,68288.0,68288.0
6,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.057329162793662,0.057329162793662,359.95047767229994,359.95047767229994
6,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.11924068357845838,0.11924068357845838,993.761,993.761
6,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.09894972961775231,0.09894972961775231,0.9911111111111112,0.9911111111111112
6,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor4,-0.09744074683353846,0.09744074683353846,0.997570025272178,0.997570025272178
6,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.07698877994797484,0.07698877994797484,386.98786978852297,386.98786978852297
6,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,ConvexArea,0.07245111716456902,0.07245111716456902,68625.0,68625.0
6,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.11483251127320862,0.11483251127320862,1011.261,1011.261
6,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.08868616056609821,0.08868616056609821,0.9880679024330704,0.9880679024330704
6,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.08153334558702617,0.08153334558702617,69648.0,69648.0
6,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.07624486092302152,0.07624486092302152,230.3304483927484,230.3304483927484
6,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.07274092214151323,0.07274092214151323,0.0055946377856745,0.0055946377856745
6,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.11203014576425141,0.11203014576425141,0.9966797594380294,0.9966797594380294
6,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,0,BARBUNYA,2,Perimeter,0.07626466962781576,0.07626466962781576,1003.29,1003.29
