seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
9,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.1275229973505371,0.1275229973505371,0.9045325908282456,0.5183217787978041
9,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.09654552942638908,0.09654552942638908,0.9917408622305528,0.9836686908010036
9,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Area,0.06447171486306358,0.06447171486306358,67724.0,0.5009955793845304
9,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.04444624314246949,0.04444624314246949,0.005314961869829,-1.1050931589179638
9,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,Extent,0.0415842576045761,0.0415842576045761,0.7993107355301671,1.0149346111487407
9,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Solidity,0.11401495700437363,0.11401495700437363,0.9911111111111112,0.8486606381606353
9,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor1,0.09932356882249928,0.09932356882249928,0.0056897429947588,-0.7730868874382189
9,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor3,0.07354762114247308,0.07354762114247308,0.578255958644216,-0.6707139995413283
9,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,roundness,0.07133355844334496,0.07133355844334496,0.8654673100101826,-0.1419657532120657
9,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,Perimeter,0.06793156553284531,0.06793156553284531,993.761,0.6486799195976463
9,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,ShapeFactor4,0.16159255045413992,0.16159255045413992,0.9880679024330704,-1.603589852677381
9,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MajorAxisLength,0.10658802245059618,0.10658802245059618,380.5696407327228,0.7091096027792653
9,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,Compactness,0.08605448070928277,0.08605448070928277,0.7733071079863808,-0.4408636030830379
9,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor1,0.07393603361804464,0.07393603361804464,0.0055946377856745,-0.857337464017534
9,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,Area,0.062166907550398394,0.062166907550398394,68024.0,0.5112154740162748
9,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,Area,0.09866570106608659,0.09866570106608659,69236.0,0.5525038483285215
9,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,ShapeFactor1,0.05073389238392731,0.05073389238392731,0.0054867828128349,-0.9528826369494204
9,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,ShapeFactor2,0.044980835650843314,0.044980835650843314,0.00126294009984,-0.766925720144229
9,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,AspectRation,0.044789221867192475,0.044789221867192475,1.631597489587531,0.2069673498139596
9,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.043987613436317914,0.043987613436317914,379.8828948294386,0.7010978884297809
9,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.18397849670079391,0.18397849670079391,0.8876587307353914,0.2331171366481719
9,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.08811217925812129,0.08811217925812129,0.9932154901836944,-0.4241209515490035
