seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
1,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.14549613961815794,0.14549613961815794,0.9045325908282456,0.9045325908282456
1,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Perimeter,0.09270438195794956,0.09270438195794956,969.983,969.983
1,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.07974918611078342,0.07974918611078342,0.9917408622305528,0.9917408622305528
1,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.0691786262056899,0.0691786262056899,359.95047767229994,359.95047767229994
1,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.06543270807216095,0.06543270807216095,240.5130294492974,240.5130294492974
1,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.11054434565630991,0.11054434565630991,993.761,993.761
1,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor4,-0.09376613456427542,0.09376613456427542,0.997570025272178,0.997570025272178
1,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.08353637708278056,0.08353637708278056,0.9911111111111112,0.9911111111111112
1,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.08230165675968408,0.08230165675968408,386.98786978852297,386.98786978852297
1,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.07751881626967962,0.07751881626967962,224.32314119220808,224.32314119220808
1,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.10683644244003063,0.10683644244003063,1011.261,1011.261
1,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MajorAxisLength,0.09062008073171499,0.09062008073171499,380.5696407327228,380.5696407327228
1,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.0873098422168358,0.0873098422168358,230.3304483927484,230.3304483927484
1,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor4,0.08694470214846581,0.08694470214846581,0.9880679024330704,0.9880679024330704
1,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ConvexArea,0.07953530605820991,0.07953530605820991,69648.0,69648.0
1,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,ShapeFactor4,-0.10089237630922898,0.10089237630922898,0.9966797594380294,0.9966797594380294
1,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,Perimeter,0.08652776947783666,0.08652776947783666,1003.29,1003.29
