seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
4,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.15407321829448653,0.15407321829448653,0.9045325908282456,0.9045325908282456
4,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Perimeter,0.10406829481194241,0.10406829481194241,969.983,969.983
4,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.07909718378913769,0.07909718378913769,0.9917408622305528,0.9917408622305528
4,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ConvexArea,0.07341608269352637,0.07341608269352637,68288.0,68288.0
4,random_forest,Random Forest,unscaled,tree,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.06023145793855401,0.06023145793855401,240.5130294492974,240.5130294492974
4,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Perimeter,0.12427966180829006,0.12427966180829006,993.761,993.761
4,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.10292733128108172,0.10292733128108172,0.9911111111111112,0.9911111111111112
4,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor4,-0.0854586742349951,0.0854586742349951,0.997570025272178,0.997570025272178
4,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,ConvexArea,0.08249607451947259,0.08249607451947259,68625.0,68625.0
4,random_forest,Random Forest,unscaled,tree,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.0753404564261062,0.0753404564261062,224.32314119220808,224.32314119220808
4,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,Perimeter,0.11864250785102379,0.11864250785102379,1011.261,1011.261
4,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor4,0.09210998364950163,0.09210998364950163,0.9880679024330704,0.9880679024330704
4,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.08709099254939721,0.08709099254939721,230.3304483927484,230.3304483927484
4,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ConvexArea,0.08239531104275509,0.08239531104275509,69648.0,69648.0
4,random_forest,Random Forest,unscaled,tree,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.06978666857615747,0.06978666857615747,380.5696407327228,380.5696407327228
4,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,ShapeFactor4,-0.11614952650469357,0.11614952650469357,0.9966797594380294,0.9966797594380294
4,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,Perimeter,0.09860519840340301,0.09860519840340301,1003.29,1003.29
4,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,roundness,0.08110726968985621,0.08110726968985621,0.8643484671476966,0.8643484671476966
4,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,ConvexArea,0.06843141298520974,0.06843141298520974,69916.0,69916.0
4,random_forest,Random Forest,unscaled,tree,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.06672587574121612,0.06672587574121612,232.8288056666925,232.8288056666925
4,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.1615350830926662,0.1615350830926662,0.8876587307353914,0.8876587307353914
4,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,Perimeter,0.09811595465743204,0.09811595465743204,1005.7759999999998,1005.7759999999998
4,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.07439056416887568,0.07439056416887568,72262.0,72262.0
4,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.06160040392491973,0.06160040392491973,374.7846255158424,374.7846255158424
4,random_forest,Random Forest,unscaled,tree,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.05921377872034195,0.05921377872034195,244.4125876142546,244.4125876142546
4,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,0,BARBUNYA,1,roundness,-0.11253630565685133,0.11253630565685133,0.8680784148896584,0.8680784148896584
4,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,0,BARBUNYA,2,Perimeter,0.09923647165079416,0.09923647165079416,1028.668,1028.668
4,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,0,BARBUNYA,3,Compactness,0.07015578943418498,0.07015578943418498,0.8100984219350958,0.8100984219350958
4,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,0,BARBUNYA,4,ShapeFactor4,-0.0683928945740633,0.0683928945740633,0.9924857985408702,0.9924857985408702
4,random_forest,Random Forest,unscaled,tree,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,0,BARBUNYA,5,ShapeFactor3,0.06472833066333626,0.06472833066333626,0.6562594532217325,0.6562594532217325
4,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.20800079758927922,0.20800079758927922,0.997350170071718,0.997350170071718
4,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,Perimeter,0.09633803168403979,0.09633803168403979,1170.4599999999998,1170.4599999999998
4,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,MinorAxisLength,0.051847623267604566,0.051847623267604566,269.0760699570991,269.0760699570991
4,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,ShapeFactor1,0.049733254797944236,0.049733254797944236,0.0047444664147212,0.0047444664147212
4,random_forest,Random Forest,unscaled,tree,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,roundness,-0.04953792069622516,0.04953792069622516,0.8564357096222179,0.8564357096222179
4,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,Area,0.15327590282094294,0.15327590282094294,188888.0,188888.0
4,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,Perimeter,0.14281033488884484,0.14281033488884484,1655.013,1655.013
4,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,ConvexArea,0.1384722918813475,0.1384722918813475,191255.0,191255.0
4,random_forest,Random Forest,unscaled,tree,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,MinorAxisLength,0.1317355551450166,0.1317355551450166,384.8905253825387,384.8905253825387
