seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
4,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.19669297381545683,0.19669297381545683,0.9045325908282456,0.5183217787978041
4,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,ShapeFactor1,0.09066195555638239,0.09066195555638239,0.005314961869829,-1.1050931589179638
4,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Solidity,0.08466799409976761,0.08466799409976761,0.9917408622305528,0.9836686908010036
4,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MinorAxisLength,0.07503229146618942,0.07503229146618942,240.5130294492974,0.8477767819176024
4,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,Perimeter,0.04309525769094104,0.04309525769094104,969.983,0.5378133410169472
4,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,Solidity,0.11058493908038948,0.11058493908038948,0.9911111111111112,0.8486606381606353
4,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,AspectRation,0.10078197358681477,0.10078197358681477,1.7251357471717017,0.5884651781396328
4,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.08848522058066823,0.08848522058066823,224.32314119220808,0.4883708909454604
4,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.08449320257129286,0.08449320257129286,386.98786978852297,0.7839859399786914
4,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,Area,0.07840400654731668,0.07840400654731668,68015.0,0.5109088771773224
4,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,ShapeFactor4,0.26747634884660554,0.26747634884660554,0.9880679024330704,-1.603589852677381
4,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor2,0.08291228843316899,0.08291228843316899,0.0012341266915417,-0.8152652682415545
4,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.07747056008182049,0.07747056008182049,230.3304483927484,0.6217295381744266
4,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.07214315933336937,0.07214315933336937,380.5696407327228,0.7091096027792653
4,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.05764036616647293,0.05764036616647293,0.0055946377856745,-0.857337464017534
4,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,Area,0.08309332966884768,0.08309332966884768,69236.0,0.5525038483285215
4,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,roundness,0.05779276232458292,0.05779276232458292,0.8643484671476966,-0.1608766115729287
4,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,ShapeFactor2,0.05038070064516223,0.05038070064516223,0.00126294009984,-0.766925720144229
4,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,Solidity,0.04076973446261872,0.04076973446261872,0.9902740431374792,0.6692073373902208
4,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,EquivDiameter,0.028984862881376916,0.028984862881376916,296.9074150628167,0.7413906397977282
4,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.16766850340412667,0.16766850340412667,0.8876587307353914,0.2331171366481719
4,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,ShapeFactor1,0.1367642295935901,0.1367642295935901,0.0052449706884774,-1.1670960443657297
4,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ShapeFactor4,0.07790164272704907,0.07790164272704907,0.9932154901836944,-0.4241209515490035
4,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ShapeFactor2,0.0756191399371195,0.0756191399371195,0.0013573548553531,-0.6085284015079594
4,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.05304592911420157,0.05304592911420157,244.4125876142546,0.9343446540621446
4,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,ShapeFactor1,0.0953228041947971,0.0953228041947971,0.0051519008524589,-1.2495435508924289
4,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,ShapeFactor2,0.06922490840875682,0.06922490840875682,0.0013686689155652,-0.5895470803071935
4,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.06589810455415143,0.06589810455415143,376.5884966121909,0.6626647833412505
4,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,Solidity,0.06253162007341259,0.06253162007341259,0.9875570807100976,0.0867362704978396
4,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,ShapeFactor4,0.05853626599534744,0.05853626599534744,0.9924857985408702,-0.5913154981636026
