seed,model_name,display_name,input_type,explainer_type,sample_id,row_index,selection_seed,selection_group,selected_from_model,true_label,true_class_name,explained_predicted_label,explained_predicted_class_name,feature_rank,feature,shap_value,abs_shap_value,original_feature_value,model_input_feature_value
2,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,roundness,0.2128224375633074,0.2128224375633074,0.9045325908282456,0.5183217787978041
2,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,MinorAxisLength,0.1426749079463676,0.1426749079463676,240.5130294492974,0.8477767819176024
2,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,ShapeFactor4,-0.07158449453475105,0.07158449453475105,0.9960275630551412,0.2202104635252211
2,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,Solidity,0.06930406710605237,0.06930406710605237,0.9917408622305528,0.9836686908010036
2,mlp,MLP,scaled,kernel,2573,192,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.05740048466943097,0.05740048466943097,359.95047767229994,0.4685623439233415
2,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,1,MinorAxisLength,0.10311636924518572,0.10311636924518572,224.32314119220808,0.4883708909454604
2,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,2,Solidity,0.10034714383571049,0.10034714383571049,0.9911111111111112,0.8486606381606353
2,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,3,Area,0.09290019332970063,0.09290019332970063,68015.0,0.5109088771773224
2,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,4,Eccentricity,0.07653199924009796,0.07653199924009796,0.8148552227551156,0.7032443731176219
2,mlp,MLP,scaled,kernel,2590,960,1,barbunya_predicted_as_cali,decision_tree,0,BARBUNYA,2,CALI,5,roundness,0.07242043113276334,0.07242043113276334,0.8654673100101826,-0.1419657532120657
2,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,ShapeFactor4,0.16188341043451393,0.16188341043451393,0.9880679024330704,-1.603589852677381
2,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,EquivDiameter,0.10583726432665656,0.10583726432665656,294.29720826243783,0.6973523027999835
2,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,MinorAxisLength,0.10222829586771785,0.10222829586771785,230.3304483927484,0.6217295381744266
2,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,ConvexArea,0.07808339385424162,0.07808339385424162,69648.0,0.5339256752204863
2,mlp,MLP,scaled,kernel,2591,66,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,ShapeFactor1,0.06072159906870996,0.06072159906870996,0.0055946377856745,-0.857337464017534
2,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,1,MinorAxisLength,0.1285623058303551,0.1285623058303551,232.8288056666925,0.6771915838507098
2,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,2,roundness,0.06232306725233413,0.06232306725233413,0.8643484671476966,-0.1608766115729287
2,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,3,MajorAxisLength,0.049765835947104035,0.049765835947104035,379.8828948294386,0.7010978884297809
2,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,4,AspectRation,0.04564590042531277,0.04564590042531277,1.631597489587531,0.2069673498139596
2,mlp,MLP,scaled,kernel,2668,479,1,barbunya_predicted_as_cali,random_forest,0,BARBUNYA,2,CALI,5,ConvexArea,0.044361464298681284,0.044361464298681284,69916.0,0.5429184579232582
2,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,1,roundness,0.14777943139669109,0.14777943139669109,0.8876587307353914,0.2331171366481719
2,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,2,MinorAxisLength,0.10526844874749901,0.10526844874749901,244.4125876142546,0.9343446540621446
2,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,3,ConvexArea,0.09765902876338513,0.09765902876338513,72262.0,0.6216388617318511
2,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,4,AspectRation,0.0916822975586428,0.0916822975586428,1.533409670811833,-0.1934938154718743
2,mlp,MLP,scaled,kernel,2790,126,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,2,CALI,5,MajorAxisLength,0.08348254550462282,0.08348254550462282,374.7846255158424,0.6416204642151777
2,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,1,ShapeFactor1,0.07535698216885489,0.07535698216885489,0.0051519008524589,-1.2495435508924289
2,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,2,Area,0.06986394060577582,0.06986394060577582,73097.0,0.6840338922390701
2,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,3,ConvexArea,0.05552766062846788,0.05552766062846788,74018.0,0.6805617215306103
2,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,4,MajorAxisLength,0.055138096239508994,0.055138096239508994,376.5884966121909,0.6626647833412505
2,mlp,MLP,scaled,kernel,2883,553,1,barbunya_predicted_as_cali,mlp,0,BARBUNYA,2,CALI,5,MinorAxisLength,0.04874084659636051,0.04874084659636051,249.01087878501625,1.0364239833900204
2,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,1,ShapeFactor4,0.19657301273881472,0.19657301273881472,0.997350170071718,0.523259953896213
2,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,2,ShapeFactor1,0.13163575623735338,0.13163575623735338,0.0047444664147212,-1.610476318173805
2,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,3,Perimeter,0.12851341669401461,0.12851341669401461,1170.4599999999998,1.472551295181417
2,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,4,roundness,0.08854779342690666,0.08854779342690666,0.8564357096222179,-0.2946192861033797
2,mlp,MLP,scaled,kernel,3330,895,1,barbunya_predicted_as_cali,logistic_regression,0,BARBUNYA,0,BARBUNYA,5,Area,-0.07995376260324598,0.07995376260324598,93368.0,1.3745921725060293
2,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ConvexArea,0.4689397568650569,0.4689397568650569,191255.0,4.614467936921917
2,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,ShapeFactor1,-0.2507473088631684,0.2507473088631684,0.0033363633050525,-2.8578685484727733
2,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,MinorAxisLength,0.2167452569546692,0.2167452569546692,384.8905253825387,4.052871328477645
2,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,Area,0.21566271317461527,0.21566271317461527,188888.0,4.6286066232534
2,mlp,MLP,scaled,kernel,3750,1642,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,EquivDiameter,0.17979703116832918,0.17979703116832918,490.4076581028639,4.006047260455602
2,mlp,MLP,scaled,kernel,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,1,ConvexArea,0.5658284798181566,0.5658284798181566,257425.0,6.834812830363772
2,mlp,MLP,scaled,kernel,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,2,Area,0.2282519130762131,0.2282519130762131,251432.0,6.759250256079441
2,mlp,MLP,scaled,kernel,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,3,ShapeFactor1,-0.13057051716071802,0.13057051716071802,0.0028601199942404,-3.279756833186981
2,mlp,MLP,scaled,kernel,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,4,MinorAxisLength,0.09793461827348056,0.09793461827348056,450.926186722595,5.518823737967868
2,mlp,MLP,scaled,kernel,3869,806,1,correct_bombay,logistic_regression,1,BOMBAY,1,BOMBAY,5,AspectRation,0.06217402147720518,0.06217402147720518,1.594774736012993,0.0567849444060258
2,mlp,MLP,scaled,kernel,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,1,ShapeFactor1,0.24924581641286558,0.24924581641286558,0.0082514737927259,1.496266167433999
2,mlp,MLP,scaled,kernel,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,2,MajorAxisLength,0.09744888784030266,0.09744888784030266,239.3587517793939,-0.9382847244682192
2,mlp,MLP,scaled,kernel,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,3,ShapeFactor2,0.09204094951071207,0.09204094951071207,0.00211528968947,0.6630402719763993
2,mlp,MLP,scaled,kernel,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,4,EquivDiameter,0.07780178222517474,0.07780178222517474,192.18255049217552,-1.0254842596683391
2,mlp,MLP,scaled,kernel,10986,2688,1,correct_dermason,decision_tree,3,DERMASON,3,DERMASON,5,MinorAxisLength,0.07335703751205726,0.07335703751205726,155.6394161022519,-1.0363669589548954
