seed,model_name,sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
7,mlp,1223,5,5,8.967321115151597e-06,4.031258705599643e-06,5.467143976146033e-06,0.0004795748860203913,2.8195153523214805e-05,0.9992208959839647,0.00025286825269470946
7,mlp,11769,3,3,5.45579790153225e-08,1.6035679943674808e-07,9.603698482427544e-08,0.994473583335409,0.0004732790822187805,5.962110634940657e-05,0.004993205524259535
7,mlp,12059,3,3,1.2194646562136512e-06,1.5016570586586872e-06,1.6171903163606145e-06,0.9562436489561421,0.00036984699907725155,0.0007783984430857738,0.042603767289663655
7,mlp,7126,4,4,4.188942458806957e-06,2.164461096675792e-07,0.000469483107783999,2.438826291110122e-07,0.9994638405043544,1.2666052300992859e-05,4.9361064362934006e-05
7,mlp,638,5,5,3.943347119084863e-06,5.599386254519729e-06,1.1402369259900467e-05,0.007802501022534335,4.566347294602464e-05,0.991257323738712,0.0008735666631740476
7,mlp,13211,3,3,4.075253582745493e-05,1.7595180129063887e-05,5.175799211223052e-05,0.6022128294500957,0.0011527261604651901,0.009986663451849495,0.3865376752295209
7,mlp,12549,3,3,3.0831092749435127e-06,2.810301302757485e-06,4.4681709899359176e-06,0.8896228212273084,0.0007312301995632008,0.002141198787607926,0.10749438820395256
7,mlp,10682,3,3,9.882104454454091e-10,1.4291496441755434e-08,6.09192795342581e-09,0.9997844699611181,1.7033304596064603e-05,4.733048339765734e-05,0.0001511448792534074
7,mlp,2639,0,0,0.9997571761446374,6.43475178474146e-05,7.47384602832298e-05,2.8768696177081602e-09,3.4990818939113104e-06,9.979845023369794e-05,4.37468234496375e-07
7,mlp,11764,3,3,5.4111281823923606e-08,1.4163758629598353e-07,5.243467950280011e-08,0.9937613565983978,0.000932477586996174,3.9760281029523687e-05,0.005266157350028938
7,mlp,10311,3,3,2.3042560750962962e-10,3.984456522975148e-09,6.553918171168126e-10,0.9998144971287359,7.233386441396723e-05,2.460886711827676e-06,0.0001107032498645643
7,mlp,1606,5,5,1.0022681312354691e-05,2.969760035389685e-06,3.128970902567629e-06,5.632963839835271e-05,1.1171168601611005e-05,0.9998337898196766,8.258796107315881e-05
7,mlp,10888,3,3,8.043766917459183e-09,5.3033084854504396e-08,1.3285737957927567e-08,0.9988288967114438,0.00014970344269839942,1.910740352441061e-05,0.0010022180797436106
7,mlp,13206,3,3,6.454218934999226e-05,2.022842934471691e-05,3.405167594659921e-05,0.5260901466571385,0.0016335467933467243,0.002794771674002942,0.46936271258087064
7,mlp,1755,5,5,0.00010813366986408028,2.112247595943476e-05,0.0002803214878690975,0.0030612821835979236,0.0001367321795707758,0.9888421051106495,0.007550302892489213
7,mlp,8677,6,6,0.00302376885258012,3.789727889970684e-05,0.00038229341505731785,0.0033287436801667084,0.0007794350650841519,0.0015609650280016733,0.9908868966802102
