seed,model_name,sample_id,true_label,predicted_label,class_0_probability,class_1_probability,class_2_probability,class_3_probability,class_4_probability,class_5_probability,class_6_probability
3,mlp,1223,5,5,4.6230222910943044e-05,9.910071580494473e-07,7.254474915655732e-06,0.00042051278210559584,7.932429462538312e-06,0.999169724183428,0.00034735490001925305
3,mlp,11769,3,3,1.927208453268933e-06,2.302520189255941e-06,2.0841940855098557e-06,0.9967174753026811,0.0002685253629407392,5.693330651779303e-05,0.002950752105132278
3,mlp,12059,3,3,1.4544324644996848e-05,5.116927339262868e-06,1.3864551524224968e-05,0.9714204929599941,0.00044783754007892914,0.0012765126394705954,0.026821631056947758
3,mlp,7126,4,4,9.703741101142233e-06,3.020352499092606e-06,0.0009330818351098287,1.6899045525367088e-06,0.9987518408904822,2.0124398918959956e-06,0.00029865083636321894
3,mlp,638,5,5,2.644154615228118e-05,2.029760454354779e-06,2.2338027575451127e-05,0.00922695988073329,4.2138444138276424e-05,0.9892634768957657,0.0014166154451806425
3,mlp,13211,3,3,0.0003906698545604312,0.00013407299325460923,0.00029704100965543157,0.6153515759469944,0.002129562384716168,0.0166958144762008,0.36500126333461813
3,mlp,12549,3,3,4.896131978150286e-05,2.0522472753339528e-05,3.78510896738603e-05,0.9086160349726293,0.0009810474329776148,0.0031952681679455397,0.0871003145442388
3,mlp,10682,3,3,8.87313532806126e-08,1.0159650412730461e-07,1.6981888631075516e-07,0.9998078174728289,2.08476620749763e-05,0.00010401827539646517,6.695644295579189e-05
3,mlp,2639,0,0,0.9993029555118922,0.00010766220783869867,0.00015978275913569975,2.060169323332781e-05,3.3641059335961476e-05,0.00036041505192610594,1.4941716638047644e-05
3,mlp,11764,3,3,2.048049582661675e-06,2.7634659087042557e-06,1.857487235372769e-06,0.9972806314904759,0.0004989474628305963,3.0344877523372112e-05,0.0021834071664432984
3,mlp,10311,3,3,2.3099095775222736e-08,3.539572875952931e-08,2.6132215961545506e-08,0.9999298909575224,2.3233089354327244e-05,1.8685643363976415e-06,4.49227617462841e-05
3,mlp,1606,5,5,0.00010358491456024255,1.5753459704968861e-06,1.0589029459496274e-05,0.00013957307191060365,7.723964694266538e-06,0.9996319731829327,0.00010498049047195727
3,mlp,10888,3,3,2.502617000677155e-07,3.143770011941794e-07,3.069427211712084e-07,0.9994828984164643,6.362025129278864e-05,2.0053214923636443e-05,0.00043255653589676984
3,mlp,13206,3,3,0.0003585053063409608,0.0001211607138089132,0.0002302036076816196,0.5591243024349996,0.0011100577374322429,0.005205220469659753,0.433850549730077
3,mlp,1755,5,5,0.0007480825755026953,0.00011054753775151898,0.0006839631269900846,0.0066651523269423,0.0002278655573055953,0.9740055118403119,0.017558877035195927
3,mlp,8677,6,6,0.003362797696972603,0.00014295669490395048,0.0003161277899129194,0.010621044419303186,0.00035570008603919793,0.003740033551369389,0.9814613397614987
3,mlp,6761,4,4,2.9460845576996764e-05,3.2681965532003262e-06,0.00028072574298749115,4.0212684218997595e-06,0.9971598004399536,1.1409507001695027e-05,0.0025113139995052015
3,mlp,10611,3,3,5.908421438532924e-05,2.672042462822096e-09,5.810109080890126e-07,0.998436745991018,5.093625921481783e-05,0.0008056061597813814,0.000647043692650045
3,mlp,13061,3,3,9.570864378191657e-05,7.46691405578104e-05,9.945045761887653e-05,0.9340450329705673,0.0008939362867672098,0.004118724468704099,0.060672478032002805
3,mlp,9005,6,6,0.00660308299575719,0.000537746485576502,0.003806414286692754,0.02213235245120169,0.0011071170335595249,0.29610689120654826,0.669706395540664
3,mlp,10789,3,3,1.4544228085718876e-07,1.785364275171238e-07,1.7012150989096197e-07,0.9997140964370462,4.734348043346838e-05,5.672133588873771e-06,0.00023239384871314854
3,mlp,7761,6,6,0.00024495284223280324,0.00011696045772958896,0.0002555462230046802,0.09517593697177533,0.3064915141133474,9.574340608804112e-05,0.5976193459858221
3,mlp,289,5,5,6.0344701005451864e-05,1.177680322831451e-06,1.9871037250407477e-05,0.03801942277742811,4.979406643166989e-05,0.9571243155379558,0.004725074199605722
3,mlp,12370,3,3,2.1252331210932466e-05,1.0261137037080379e-05,3.4435117712354686e-05,0.9553412982066395,0.0005123027220875916,0.03439607072716385,0.009684379758148572
3,mlp,6968,4,4,0.00013111960570132608,5.9747526008945855e-05,0.017647762886161236,2.9746129405143674e-05,0.9771096269917382,4.0482493914292796e-05,0.004981514367070859
3,mlp,1721,5,5,0.000255083058923675,3.821594677943966e-05,0.0002232311747073821,0.0030373422540833552,0.0001072714652877935,0.9924790948846728,0.003859761215545494
3,mlp,6805,4,4,1.9848644273080013e-07,1.820653905188404e-05,0.0020898528050556377,2.2449439030024035e-06,0.9977286255718418,1.3673417072256411e-06,0.0001595043119977705
3,mlp,1890,5,5,0.00025203385527847356,3.287886599324942e-05,0.00019222995464961718,0.000588774459915617,6.95304767526517e-05,0.9979714426580358,0.0008931097293744644
3,mlp,3758,1,1,3.4609914632044204e-06,0.9999804381988503,1.599645916764598e-05,2.700925283671684e-17,1.0433065066772017e-07,1.986786540767979e-11,1.3770566648614173e-16
3,mlp,6354,4,4,8.847816369132729e-06,2.4967677171392053e-06,0.00011690958916650401,1.5063523257886554e-05,0.9985815505566825,2.409340577426554e-06,0.001272722406229614
3,mlp,9741,6,6,0.0046935981333746215,0.00042425509189805694,0.011317484179385242,0.003152919814983164,0.027931016603949567,0.001266839106434273,0.9512138870699751
3,mlp,5171,2,2,0.09334090680902972,0.0067286750855946546,0.8987659951633201,3.2990136879167474e-06,0.000797907755603317,0.00032406867971298306,3.914749305121787e-05
3,mlp,2726,0,0,0.9994276474845493,5.624039012842335e-05,0.0001989511693764323,2.115314976625912e-05,3.677408394370358e-05,0.0002495408948791049,9.692827356758272e-06
3,mlp,50,5,5,1.770058357574881e-06,5.5361862578292023e-08,1.3767842474130834e-06,0.00864323308482689,6.5176872904611024e-06,0.9912993923650497,4.765465836549325e-05
3,mlp,7845,6,6,0.00039421977734888813,8.707858315155636e-05,0.00015317616170592885,0.08272411979483756,0.0011022592132081542,0.0011482569013837793,0.9143908895683641
3,mlp,2257,0,0,0.9070581218121491,4.192239594461352e-05,0.023934993070528623,0.0008149199475594188,0.06201519801141812,0.003081891305837903,0.003052953456562114
3,mlp,11131,3,3,8.020648037384606e-07,3.418798637015875e-07,1.597708994505328e-06,0.9959877281491856,4.6300787565857996e-05,0.00355287258617609,0.00041035682341066833
